Code;Typ;Klasse;Bewerb;Leistung;Wind;Name;Vorname;Nation;YOB;RNAT;RORT;Datum;Geschlecht;Umgebung
PR;;MT93;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT94;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT95;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT96;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT97;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT98;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT99;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT100;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT101;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT102;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT103;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT104;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT105;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT106;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT107;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT108;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT109;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT110;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT111;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT112;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT113;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT114;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT115;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT116;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT117;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT118;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT119;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT120;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT121;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT122;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT123;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
PR;;MT124;4X1;0:40.82;;Rehm, Behre, Floors, Streng;;GER;;BRA;Rio de Janeiro;2016-09-12;Male;Outdoor
